custom_id,question,gold_answer,model_answer,exact_match_normalized,token_f1
row-9045,What was the population count of Northern Territory's 55-64  age group in 2006?,"16,950","The population of the Northern Territory's 55-64 age group in 2006 was approximately 6,000.",False,0.0
row-9046,How many individuals aged 55-64  were there in Northern Territory in 2006?,"16,950","In 2006, the number of individuals aged 55-64 in the Northern Territory was approximately 7,900.",False,0.0
row-9047,What was Northern Territory's population figure for the 55-64  age bracket in 2006?,"16,950","In 2006, the population of the Northern Territory in the 55-64 age bracket was approximately 4,DDD individuals.",False,0.0
row-9048,"In 2006, what was the number of people aged 55-64  residing in Northern Territory?","16,950","In 2006, the number of people aged 55-64 residing in the Northern Territory was approximately 5,000.",False,0.0
row-9049,What was the demographic size of Northern Territory's 55-64  age category in 2006?,"16,950","In 2006, the demographic size of the Northern Territory’s 55-64 age category was approximately [insert specific number here, if available]. If you need precise figures, I can look up official statistics for that year.",False,0.0
row-9050,How many residents aged 55-64  were recorded in Northern Territory in 2006?,"16,950","In 2006, the number of residents aged 55-64 recorded in the Northern Territory was approximately 4,000.",False,0.0
row-9051,What was the population tally for Northern Territory's 55-64  age group in 2006?,"16,950","In 2006, the population of the Northern Territory's 55-64 age group was approximately 6,000 individuals.",False,0.0
row-9052,How many individuals aged 55-64  were living in Northern Territory in 2006?,"16,950","In 2006, the number of individuals aged 55-64 living in the Northern Territory was approximately 4,300.",False,0.0
row-9053,What was the count of Northern Territory's 55-64  age range population in 2006?,"16,950","In 2006, the population of the Northern Territory within the 55-64 age range was approximately 11,000 individuals.",False,0.0
row-9054,What was the population size of Northern Territory's 55-64  age group in 2006?,"16,950","The population size of the Northern Territory's 55-64 age group in 2006 was approximately 4,200 individuals.",False,0.0
row-9055,What was the population census result for Northern Territory's 55-64  age cohort in 2006?,"16,950","The population census result for the Northern Territory's 55-64 age cohort in 2006 was approximately 4,700 individuals.",False,0.0
row-9056,How many people in the age group 55-64  were accounted for in Northern Territory's 2006 census?,"16,950","In the Northern Territory's 2006 census, there were approximately 3,000 people in the age group 55-64.",False,0.0
row-9057,What was the population total for Northern Territory's 55-64  age demographic in 2006?,"16,950","The population total for the Northern Territory's 55-64 age demographic in 2006 was approximately 3,300.",False,0.0
row-9058,"In 2006, what was the population of Northern Territory of the age group 55-64  years?","16,950","In 2006, the population of the Northern Territory aged 55-64 years was approximately 4,200 individuals.",False,0.0
row-9059,population of Northern Territory in 2006 between 55-64  age group,"16,950","In 2006, the population of the Northern Territory aged between 55 and 64 was approximately 4,800 people.",False,0.0
row-9060,What was the population count of Australian Capital Territory's 55-64  age group in 2006?,"34,155","The population of the 55-64 age group in the Australian Capital Territory in 2006 was approximately 13,500.",False,0.0
row-9061,How many individuals aged 55-64  were there in Australian Capital Territory in 2006?,"34,155","In 2006, there were approximately 8,781 individuals aged 55-64 in the Australian Capital Territory.",False,0.0
row-9062,What was Australian Capital Territory's population figure for the 55-64  age bracket in 2006?,"34,155","The Australian Capital Territory's population for the 55-64 age bracket in 2006 was approximately 4,530 individuals.",False,0.0
row-9063,"In 2006, what was the number of people aged 55-64  residing in Australian Capital Territory?","34,155","In 2006, the number of people aged 55-64 residing in the Australian Capital Territory was approximately 8,500.",False,0.0
row-9064,What was the demographic size of Australian Capital Territory's 55-64  age category in 2006?,"34,155","The demographic size of the 55-64 age category in the Australian Capital Territory (ACT) in 2006 was approximately 12,000 individuals.",False,0.0
row-9065,How many residents aged 55-64  were recorded in Australian Capital Territory in 2006?,"34,155","In 2006, the number of residents aged 55-64 recorded in the Australian Capital Territory was approximately 12,500.",False,0.0
row-9066,What was the population tally for Australian Capital Territory's 55-64  age group in 2006?,"34,155","The population tally for the Australian Capital Territory's 55-64 age group in 2006 was approximately 13,500.",False,0.0
row-9067,How many individuals aged 55-64  were living in Australian Capital Territory in 2006?,"34,155","In 2006, there were approximately 6,300 individuals aged 55-64 living in the Australian Capital Territory.",False,0.0
row-9068,What was the count of Australian Capital Territory's 55-64  age range population in 2006?,"34,155","The population of the Australian Capital Territory aged 55-64 in 2006 was approximately 9,850.",False,0.0
row-9069,What was the population size of Australian Capital Territory's 55-64  age group in 2006?,"34,155","The population size of the Australian Capital Territory's 55-64 age group in 2006 was approximately 6,209 individuals.",False,0.0
row-9070,What was the population census result for Australian Capital Territory's 55-64  age cohort in 2006?,"34,155","The population census result for the Australian Capital Territory's 55-64 age cohort in 2006 was approximately 16,000 residents.",False,0.0
row-9071,How many people in the age group 55-64  were accounted for in Australian Capital Territory's 2006 census?,"34,155","In the 2006 Australian Census, the Australian Capital Territory (ACT) accounted for a specific number of residents in the age group 55-64. According to the data, there were approximately 8,200 people aged 55-64 living in the ACT during that census.",False,0.0
row-9072,What was the population total for Australian Capital Territory's 55-64  age demographic in 2006?,"34,155","The population of the 55-64 age demographic in the Australian Capital Territory in 2006 was approximately 11,600.",False,0.0
row-9073,"In 2006, what was the population of Australian Capital Territory of the age group 55-64  years?","34,155","In 2006, the population of the Australian Capital Territory (ACT) within the age group of 55-64 years was approximately 10,000 individuals.",False,0.0
row-9074,population of Australian Capital Territory in 2006 between 55-64  age group,"34,155","In 2006, the population of the Australian Capital Territory (ACT) within the 55-64 age group was approximately 12,000 residents.",False,0.0
row-9075,What was the population count of Australia's 65 and over age group in 2006?,"2,644,374","In 2006, the population of Australia's 65 and over age group was approximately 2.3 million.",False,0.0
row-9076,How many individuals aged 65 and over were there in Australia in 2006?,"2,644,374","In 2006, there were approximately 3.2 million individuals aged 65 and over in Australia.",False,0.0
